date,Close,High,Low,Open,Volume,sentiment,goldstein_mean
2019-01-02,10792.5,10895.349609375,10735.0498046875,10868.849609375,309700,-0.1282051282051282,-0.2305237599722511
2019-01-03,10672.25,10814.0498046875,10661.25,10796.7998046875,286200,-0.0875,-0.3361860795454545
2019-01-04,10727.349609375,10741.0498046875,10628.650390625,10699.7001953125,296600,-0.1715976331360946,0.0777034166960197
2019-01-07,10771.7998046875,10835.9501953125,10750.150390625,10804.849609375,269400,-0.0967741935483871,0.0941901408450704
2019-01-08,10802.150390625,10818.4501953125,10733.25,10786.25,277700,-0.1345029239766081,-0.2362993517972893
2019-01-09,10855.150390625,10870.400390625,10749.400390625,10862.400390625,333000,-0.1728395061728395,0.2832635983263598
2019-01-10,10821.599609375,10859.349609375,10801.7998046875,10859.349609375,254400,-0.0196078431372549,0.7350960025180988
2019-01-11,10794.9501953125,10850.150390625,10739.400390625,10834.75,260800,-0.1111111111111111,0.5241146168705731
2019-01-14,10737.599609375,10808.0,10692.349609375,10807.0,298800,-0.1309523809523809,0.2540566959921798
2019-01-15,10886.7998046875,10896.9501953125,10777.5498046875,10777.5498046875,310700,-0.0588235294117647,0.4582587749483827
2019-01-16,10890.2998046875,10928.150390625,10876.900390625,10899.650390625,276500,-0.1153846153846153,0.7280468502690726
2019-01-17,10905.2001953125,10930.650390625,10844.650390625,10920.849609375,271700,-0.0348837209302325,0.3732278481012658
2019-01-18,10906.9501953125,10928.2001953125,10852.2001953125,10914.849609375,323800,-0.0215827338129496,0.4292910447761194
2019-01-21,10961.849609375,10987.4501953125,10885.75,10919.349609375,288800,-0.2,0.2871338311315335
2019-01-22,10922.75,10949.7998046875,10864.150390625,10949.7998046875,300800,0.1042944785276073,0.4249700239808153
2019-01-23,10831.5,10944.7998046875,10811.9501953125,10931.0498046875,298900,0.0977443609022556,0.3629042485732403
2019-01-24,10849.7998046875,10866.599609375,10798.650390625,10844.0498046875,361100,-0.2116788321167883,0.3265113350125944
2019-01-25,10780.5498046875,10931.7001953125,10756.4501953125,10859.75,463400,0.1111111111111111,0.1800068823124569
2019-01-28,10661.5498046875,10804.4501953125,10630.9501953125,10792.4501953125,419700,-0.125,0.5691934925579786
2019-01-29,10652.2001953125,10690.349609375,10583.650390625,10653.7001953125,356900,-0.1194029850746268,0.4393028206492815
2019-01-30,10651.7998046875,10710.2001953125,10612.849609375,10702.25,410100,-0.2592592592592592,-0.015503144654088
2019-01-31,10830.9501953125,10838.0498046875,10678.5498046875,10690.5498046875,604800,-0.0802919708029197,-0.0037447988904299
2019-02-01,10893.650390625,10983.4501953125,10813.4501953125,10851.349609375,482300,-0.0769230769230769,0.2218203497615262
2019-02-04,10912.25,10927.900390625,10814.150390625,10876.75,318300,-0.125,-0.1449639326743254
2019-02-05,10934.349609375,10956.7001953125,10886.7001953125,10908.650390625,268100,-0.1785714285714285,0.0009629629629629
2019-02-06,11062.4501953125,11072.599609375,10962.7001953125,10965.099609375,298500,-0.1666666666666666,-0.079233540779561
2019-02-07,11069.400390625,11118.099609375,11043.599609375,11070.4501953125,263500,-0.1052631578947368,0.0538678358910115
2019-02-08,10943.599609375,11041.2001953125,10925.4501953125,11023.5,352800,-0.1884057971014492,0.1880592678675188
2019-02-11,10888.7998046875,10930.900390625,10857.099609375,10930.900390625,286000,-0.1343283582089552,0.1847308488612836
2019-02-12,10831.400390625,10910.900390625,10823.7998046875,10879.7001953125,292300,-0.1076923076923077,-0.2004977600796416
2019-02-14,10746.0498046875,10792.7001953125,10718.75,10786.099609375,627000,-0.040650406504065,-0.6151412702245834
2019-02-15,10724.400390625,10785.75,10620.400390625,10780.25,521900,-0.22,-1.0369600987248049
2019-02-18,10640.9501953125,10759.900390625,10628.400390625,10738.650390625,345400,-0.0144927536231884,-0.6603576751117735
2019-02-19,10604.349609375,10722.849609375,10585.650390625,10636.7001953125,291500,0.040650406504065,-0.3
2019-02-20,10735.4501953125,10752.7001953125,10646.400390625,10655.4501953125,289200,0.1333333333333333,-0.2998124267291911
2019-02-21,10789.849609375,10808.849609375,10721.5,10744.099609375,279600,0.0,-0.2235614944095991
2019-02-22,10791.650390625,10801.5498046875,10758.400390625,10782.7001953125,396800,-0.1666666666666666,-0.7138488170802076
2019-02-25,10880.099609375,10887.099609375,10788.0498046875,10813.25,385900,-0.0545454545454545,-0.199354422207876
2019-02-26,10835.2998046875,10888.75,10729.2998046875,10775.2998046875,415000,0.1009174311926605,-0.9776206728425156
2019-02-27,10806.650390625,10939.7001953125,10751.2001953125,10881.2001953125,381100,-0.079646017699115,-1.2002077922077925
2019-02-28,10792.5,10865.7001953125,10784.849609375,10865.7001953125,644200,-0.0126582278481012,-0.3486233766233766
2019-03-01,10863.5,10877.900390625,10823.099609375,10842.650390625,308500,-0.0769230769230769,0.12828418230563
2019-03-05,10987.4501953125,10994.900390625,10817.0,10864.849609375,373200,-0.119047619047619,-0.5086562242374278
2019-03-06,11053.0,11062.2998046875,10998.849609375,11024.849609375,372600,0.1240875912408759,0.094181604466647
2019-03-07,11058.2001953125,11089.0498046875,11027.099609375,11077.9501953125,321200,-0.079646017699115,-0.2387361858883536
2019-03-08,11035.400390625,11049.0,11008.9501953125,11038.849609375,326600,-0.0634920634920634,0.1543324775353016
2019-03-11,11168.0498046875,11180.900390625,11059.849609375,11068.75,352200,-0.1044776119402985,0.2193793540215326
2019-03-12,11301.2001953125,11320.400390625,11227.0,11231.349609375,391300,-0.0857142857142857,0.5026438997521344
2019-03-13,11341.7001953125,11352.2998046875,11276.599609375,11326.2001953125,383000,-0.0962962962962963,0.0053973013493253
2019-03-14,11343.25,11383.4501953125,11313.75,11382.5,294500,-0.0714285714285714,0.172152278177458
2019-03-15,11426.849609375,11487.0,11370.7998046875,11376.849609375,463700,-0.081967213114754,-0.1949538461538461
2019-03-18,11462.2001953125,11530.150390625,11412.5,11473.849609375,320300,-0.1833333333333333,0.0651903114186851
2019-03-19,11532.400390625,11543.849609375,11451.25,11500.2998046875,326100,-0.05,-0.1003750426184793
2019-03-20,11521.0498046875,11556.099609375,11503.099609375,11553.349609375,366300,-0.1570247933884297,0.1069711538461538
2019-03-22,11456.900390625,11572.7998046875,11434.5498046875,11549.2001953125,386200,-0.1052631578947368,-0.8767334360554699
2019-03-25,11354.25,11395.650390625,11311.599609375,11395.650390625,294500,-0.1836734693877551,0.4200459317585301
2019-03-26,11483.25,11496.75,11352.4501953125,11375.2001953125,282600,0.1111111111111111,0.0942313889784079
2019-03-27,11445.0498046875,11546.2001953125,11413.0,11531.4501953125,350400,-0.009009009009009,0.0426223651304037
2019-03-28,11570.0,11588.5,11452.4501953125,11463.650390625,527700,-0.1791044776119403,-0.0776442307692307
2019-04-01,11669.150390625,11738.099609375,11644.75,11665.2001953125,379600,0.0891089108910891,-0.4687116564417178
2019-04-02,11713.2001953125,11729.349609375,11655.849609375,11711.5498046875,386100,0.0065359477124183,0.0379636109167249
2019-04-03,11643.9501953125,11761.0,11629.150390625,11735.2998046875,365800,0.056338028169014,-0.0418764302059496
2019-04-04,11598.0,11662.5498046875,11559.2001953125,11660.2001953125,349000,-0.1764705882352941,-0.2274350140933291
2019-04-05,11665.9501953125,11689.650390625,11609.5,11638.400390625,266700,-0.0198675496688741,-0.3053978268489309
2019-04-08,11604.5,11710.2998046875,11549.099609375,11704.349609375,260900,-0.0512820512820512,-0.0356635514018691
2019-04-09,11671.9501953125,11683.900390625,11569.7001953125,11612.0498046875,300500,-0.0814814814814814,-0.4510542168674699
2019-04-10,11584.2998046875,11680.0498046875,11571.75,11646.849609375,359900,-0.1111111111111111,-0.6318061964403429
2019-04-11,11596.7001953125,11606.7001953125,11550.5498046875,11592.5498046875,279800,0.0172413793103448,-0.7606301939058171
2019-04-12,11643.4501953125,11657.349609375,11578.7998046875,11612.849609375,246000,-0.1594202898550724,-0.2471685761047463
2019-04-15,11690.349609375,11704.599609375,11648.25,11667.0,290000,-0.0909090909090909,-0.108309802339653
2019-04-16,11787.150390625,11810.9501953125,11731.5498046875,11736.2001953125,354300,0.040650406504065,-0.0241728561782579
2019-04-18,11752.7998046875,11856.150390625,11738.5,11856.150390625,339700,-0.1134020618556701,-0.5631029185867896
2019-04-22,11594.4501953125,11727.0498046875,11583.9501953125,11727.0498046875,260400,-0.2605042016806723,-0.5703729522481701
2019-04-23,11575.9501953125,11645.9501953125,11564.7998046875,11612.9501953125,272500,-0.2058823529411764,-0.6506743737957611
2019-04-24,11726.150390625,11740.849609375,11578.849609375,11601.5,335200,0.0074074074074074,-0.2587407667956384
2019-04-25,11641.7998046875,11796.75,11624.2998046875,11735.7001953125,604400,-0.1052631578947368,-0.3030053667262969
2019-04-26,11754.650390625,11762.900390625,11661.75,11683.75,333500,-0.0566037735849056,-0.427098976109215
2019-04-30,11748.150390625,11756.25,11655.900390625,11748.75,532600,-0.2671755725190839,-0.6052771324261533
2019-05-02,11724.75,11789.2998046875,11699.5498046875,11725.5498046875,380300,-0.1743119266055046,-0.7544392523364487
2019-05-03,11712.25,11770.900390625,11699.349609375,11722.599609375,305500,-0.1067961165048543,-0.4156892043332088
2019-05-06,11598.25,11632.5498046875,11571.349609375,11605.7998046875,299000,-0.1333333333333333,-0.2425421977264898
2019-05-07,11497.900390625,11657.0498046875,11484.4501953125,11651.5,337500,-0.2121212121212121,-0.1187206965840589
2019-05-08,11359.4501953125,11479.099609375,11346.9501953125,11478.7001953125,372800,-0.3181818181818182,-0.2586850952558834
2019-05-09,11301.7998046875,11357.599609375,11255.0498046875,11322.400390625,373000,-0.3517241379310344,0.1339171438194678
2019-05-10,11278.900390625,11345.7998046875,11251.0498046875,11314.150390625,387300,-0.288135593220339,-0.3162717770034843
2019-05-13,11148.2001953125,11300.2001953125,11125.599609375,11258.7001953125,357600,-0.1006711409395973,-0.1396625987078248
2019-05-14,11222.0498046875,11294.75,11108.2998046875,11151.650390625,398100,-0.1972789115646258,-0.4277646363098758
2019-05-15,11157.0,11286.7998046875,11136.9501953125,11271.7001953125,414200,-0.0508474576271186,-0.8380420918367346
2019-05-16,11257.099609375,11281.5498046875,11143.349609375,11180.349609375,350700,-0.2833333333333333,-0.9012365766352098
2019-05-17,11407.150390625,11426.150390625,11259.849609375,11261.900390625,412100,-0.1450381679389313,-0.6730263157894737
2019-05-20,11828.25,11845.2001953125,11591.7001953125,11651.900390625,452100,-0.2432432432432432,0.1703830369357045
2019-05-21,11709.099609375,11883.5498046875,11682.7998046875,11863.650390625,381000,-0.1678832116788321,0.0231911532385465
2019-05-22,11737.900390625,11784.7998046875,11682.400390625,11727.9501953125,355900,-0.136,-0.2944766319042101
2019-05-23,11657.0498046875,12041.150390625,11614.5,11901.2998046875,569000,0.1195652173913043,0.4273430250541292
2019-05-24,11844.099609375,11859.0,11658.099609375,11748.0,374600,0.1464968152866242,0.5944053353093738
2019-05-27,11924.75,11957.150390625,11812.400390625,11855.5,348400,0.024390243902439,0.0082723279648609
2019-05-28,11928.75,11958.5498046875,11864.900390625,11958.349609375,598300,0.0,0.4096491228070175
2019-05-29,11861.099609375,11931.900390625,11836.7998046875,11905.7998046875,318100,-0.0394736842105263,0.5047026699029126
2019-05-30,11945.900390625,11968.5498046875,11859.400390625,11865.2998046875,421200,-0.1063829787234042,0.841407867494824
2019-05-31,11922.7998046875,12039.25,11829.4501953125,11999.7998046875,438900,-0.0147058823529411,0.759068100358423
2019-06-03,12088.5498046875,12103.0498046875,11920.099609375,11953.75,315300,-0.0292397660818713,0.3869093454672733
2019-06-04,12021.650390625,12095.2001953125,12005.849609375,12052.650390625,289200,-0.1497005988023952,0.5885801423246356
2019-06-06,11843.75,12039.7998046875,11830.25,12039.7998046875,415200,-0.2584269662921348,0.3877091157391601
2019-06-07,11870.650390625,11897.5,11769.5,11865.2001953125,302500,-0.1666666666666666,0.7215759215421034
2019-06-10,11922.7001953125,11975.0498046875,11871.75,11934.900390625,303300,-0.0649350649350649,-0.5371137409598948
2019-06-11,11965.599609375,12000.349609375,11904.349609375,11959.849609375,332200,-0.1717171717171717,-0.4461098761511591
2019-06-12,11906.2001953125,11962.4501953125,11866.349609375,11962.4501953125,283700,-0.1206896551724138,-0.0808093994778068
2019-06-13,11914.0498046875,11931.349609375,11817.0498046875,11873.900390625,447900,-0.0989010989010989,-0.3539097485359972
2019-06-14,11823.2998046875,11911.849609375,11797.7001953125,11910.099609375,390300,-0.1507936507936507,-0.240145788336933
2019-06-17,11672.150390625,11844.0498046875,11657.75,11844.0,295500,-0.0652173913043478,-0.1364896073903002
2019-06-18,11691.5,11727.2001953125,11641.150390625,11677.0498046875,365500,-0.0547263681592039,-0.0324570273003033
2019-06-19,11691.4501953125,11802.5,11625.099609375,11744.4501953125,446900,-0.1843137254901961,-0.0958232654470141
2019-06-20,11831.75,11843.5,11635.0498046875,11653.650390625,442000,-0.2605042016806723,-0.0761398697291738
2019-06-21,11724.099609375,11827.9501953125,11705.099609375,11827.599609375,468400,-0.1428571428571428,0.0562359007412181
2019-06-24,11699.650390625,11754.0,11670.2001953125,11725.7998046875,277600,-0.3307392996108949,-0.0812228654124457
2019-06-25,11796.4501953125,11814.400390625,11651.0,11681.0,300500,-0.123076923076923,0.2925651658767772
2019-06-26,11847.5498046875,11871.849609375,11757.5498046875,11768.150390625,327900,-0.1336898395721925,-0.0152291917973462
2019-06-27,11841.5498046875,11911.150390625,11821.0498046875,11860.849609375,480200,0.0126582278481012,-0.2323366915827104
2019-06-28,11788.849609375,11871.7001953125,11775.5,11861.150390625,303900,-0.0617283950617283,-0.1600155884645362
2019-07-01,11865.599609375,11884.650390625,11830.7998046875,11839.900390625,278400,-0.2336448598130841,0.2048069345941686
2019-07-02,11910.2998046875,11917.4501953125,11814.7001953125,11890.2998046875,363200,-0.125,0.0707162643450732
2019-07-03,11916.75,11945.2001953125,11887.0498046875,11932.150390625,340500,-0.1717171717171717,-0.0842426296170789
2019-07-04,11946.75,11969.25,11923.650390625,11928.7998046875,333600,-0.0112359550561797,-0.0383849163998577
2019-07-05,11811.150390625,11981.75,11797.900390625,11964.75,530700,-0.0320284697508896,0.0512042818911685
2019-07-08,11558.599609375,11771.900390625,11523.2998046875,11770.400390625,464000,0.0559006211180124,0.2326923076923077
2019-07-09,11555.900390625,11582.5498046875,11461.0,11531.599609375,442500,-0.0532544378698224,0.1293026451391274
2019-07-10,11498.900390625,11593.7001953125,11475.650390625,11536.150390625,337600,-0.1780821917808219,0.035166200683442
2019-07-11,11582.900390625,11599.0,11519.5,11561.4501953125,317300,-0.072463768115942,-0.0519340733266061
2019-07-12,11552.5,11639.5498046875,11538.599609375,11601.150390625,359400,-0.2631578947368421,0.3588384754990926
2019-07-15,11588.349609375,11618.400390625,11532.2998046875,11614.75,368800,-0.0689655172413793,-0.2102663064453878
2019-07-16,11662.599609375,11670.0498046875,11573.9501953125,11596.650390625,480200,-0.2328767123287671,-0.168758573388203
2019-07-17,11687.5,11706.650390625,11651.150390625,11670.75,464800,-0.1304347826086956,-0.5268845700824499
2019-07-18,11596.900390625,11677.150390625,11582.400390625,11675.599609375,498300,-0.0632911392405063,0.1847937265598363
2019-07-19,11419.25,11640.349609375,11399.2998046875,11627.9501953125,446000,-0.1791044776119403,-0.2991236611489776
2019-07-22,11346.2001953125,11398.150390625,11301.25,11392.849609375,516000,-0.2156862745098039,0.1515681983953319
2019-07-23,11331.0498046875,11398.150390625,11302.7998046875,11372.25,458900,-0.0839694656488549,0.0657241379310344
2019-07-24,11271.2998046875,11359.75,11229.7998046875,11322.4501953125,413200,-0.2056737588652482,0.3923987092147722
2019-07-25,11252.150390625,11361.400390625,11239.349609375,11290.400390625,553700,-0.0571428571428571,0.6120845921450151
2019-07-26,11284.2998046875,11307.599609375,11210.0498046875,11247.4501953125,522700,-0.1384615384615384,0.372779575692197
2019-07-29,11189.2001953125,11310.9501953125,11152.400390625,11307.5,482900,-0.3605442176870748,-0.3470049099836333
2019-07-30,11085.400390625,11267.4501953125,11072.650390625,11213.7001953125,479100,-0.2203389830508474,0.0125358851674641
2019-07-31,11118.0,11145.2998046875,10999.400390625,11034.0498046875,536700,-0.2698412698412698,-0.336077738515901
2019-08-01,10980.0,11076.75,10881.0,11060.2001953125,499900,-0.0994152046783625,-0.536560470151562
2019-08-02,10997.349609375,11080.150390625,10848.9501953125,10930.2998046875,547400,-0.3259259259259259,0.0956361195031889
2019-08-05,10862.599609375,10895.7998046875,10782.599609375,10895.7998046875,506600,-0.1272727272727272,-0.1488445633665774
2019-08-06,10948.25,11018.5498046875,10813.7998046875,10815.400390625,517900,-0.1666666666666666,0.2810437631640533
2019-08-07,10855.5,10975.650390625,10835.900390625,10958.099609375,548500,-0.1512605042016806,0.2281701030927835
2019-08-08,11032.4501953125,11058.0498046875,10842.9501953125,10899.2001953125,482500,-0.1330798479087452,0.2347211513749678
2019-08-09,11109.650390625,11181.4501953125,11062.7998046875,11087.900390625,538100,0.0693069306930693,0.537146529562982
2019-08-13,10925.849609375,11145.900390625,10901.599609375,11139.400390625,624600,-0.1544715447154471,0.4326933935629588
2019-08-14,11029.400390625,11078.150390625,10935.599609375,11003.25,511500,-0.1623931623931624,0.3091903073286052
2019-08-16,11047.7998046875,11068.650390625,10924.2998046875,11043.650390625,470900,-0.3456221198156682,0.6272184045413804
2019-08-19,11053.900390625,11146.900390625,11037.849609375,11094.7998046875,369500,-0.1692307692307692,0.0645930052615289
2019-08-20,11017.0,11076.2998046875,10985.2998046875,11063.900390625,444700,-0.1683168316831683,0.0338533114395183
2019-08-21,10918.7001953125,11034.2001953125,10906.650390625,11018.150390625,557900,-0.217391304347826,0.0366515837104072
2019-08-22,10741.349609375,10908.25,10718.2998046875,10905.2998046875,668200,-0.1509433962264151,-0.2768
2019-08-23,10829.349609375,10862.5498046875,10637.150390625,10699.599609375,667100,-0.0884353741496598,-0.1326116838487972
2019-08-26,11057.849609375,11070.2998046875,10756.5498046875,11000.2998046875,684100,0.0044444444444444,0.1539205872539205
2019-08-27,11105.349609375,11141.75,11049.5,11106.5498046875,685600,-0.0551181102362204,0.1331296673455533
2019-08-28,11046.099609375,11129.650390625,10987.650390625,11101.2998046875,550000,-0.1111111111111111,0.0162561576354679
2019-08-29,10948.2998046875,11021.099609375,10922.400390625,10996.0498046875,649900,-0.1612903225806451,-0.0774894583198183
2019-08-30,11023.25,11042.599609375,10874.7998046875,10987.7998046875,628200,-0.2592592592592592,0.2803760282021151
2019-09-03,10797.900390625,10967.5,10772.7001953125,10960.9501953125,483000,-0.4093959731543624,0.1714146973130463
2019-09-04,10844.650390625,10858.75,10746.349609375,10790.400390625,508800,-0.0751445086705202,0.1288610614192009
2019-09-05,10847.900390625,10920.099609375,10816.0,10860.9501953125,595700,-0.2,0.2509628610729023
2019-09-06,10946.2001953125,10957.0498046875,10867.4501953125,10883.7998046875,497200,-0.1129032258064516,0.0094939046915404
2019-09-09,11003.0498046875,11028.849609375,10889.7998046875,10936.7001953125,412500,-0.0354609929078014,0.0791985428051001
2019-09-11,11035.7001953125,11054.7998046875,11011.650390625,11028.5,687100,-0.131578947368421,-0.2240993354319692
2019-09-12,10982.7998046875,11081.75,10964.9501953125,11058.2998046875,551400,-0.119047619047619,0.0425408719346048
2019-09-13,11075.900390625,11084.4501953125,10945.75,10986.7998046875,624300,0.0,0.3997858672376874
2019-09-16,11003.5,11052.7001953125,10968.2001953125,10994.849609375,434500,-0.2446808510638297,0.6743646408839779
2019-09-17,10817.599609375,11000.099609375,10796.5,11000.099609375,482000,-0.1168831168831168,0.4739036442248301
2019-09-18,10840.650390625,10885.150390625,10804.849609375,10872.7998046875,519200,-0.056910569105691,0.3851023622047244
2019-09-19,10704.7998046875,10845.2001953125,10670.25,10845.2001953125,642600,-0.0909090909090909,0.4254175946547884
2019-09-20,11274.2001953125,11381.900390625,10691.0,10746.7998046875,1356800,0.0804597701149425,0.3448722096408929
2019-09-23,11600.2001953125,11694.849609375,11471.349609375,11542.7001953125,882800,-0.0535714285714285,0.1107193229901269
2019-09-24,11588.2001953125,11655.0498046875,11539.2001953125,11590.7001953125,651700,-0.1483870967741935,0.229970436067997
2019-09-25,11440.2001953125,11564.9501953125,11416.099609375,11564.849609375,629100,0.0451612903225806,-0.0308792742498255
2019-09-26,11571.2001953125,11610.849609375,11466.349609375,11469.849609375,844500,0.0062111801242236,-0.0457257794166946
2019-09-27,11512.400390625,11593.599609375,11499.75,11556.349609375,650000,-0.1034482758620689,0.2763490595127968
2019-09-30,11474.4501953125,11508.25,11390.7998046875,11491.150390625,756800,-0.1907514450867052,0.1217931406967323
2019-10-01,11359.900390625,11554.2001953125,11247.900390625,11515.400390625,1305400,-0.1483870967741935,0.4373555117000282
2019-10-03,11314.0,11370.400390625,11257.349609375,11322.25,1017500,-0.103030303030303,0.5130434782608695
2019-10-04,11174.75,11400.2998046875,11158.349609375,11388.4501953125,928500,-0.1907514450867052,-0.1279549718574108
2019-10-07,11126.400390625,11233.849609375,11112.650390625,11196.2001953125,733200,-0.056,-0.0710956663941128
2019-10-09,11313.2998046875,11321.599609375,11090.150390625,11152.9501953125,741100,-0.1241830065359477,0.5529032258064517
2019-10-10,11234.5498046875,11293.349609375,11208.5498046875,11280.5,562000,-0.1676300578034682,0.364398507034166
2019-10-11,11305.0498046875,11362.900390625,11189.400390625,11257.7001953125,737800,-0.1194029850746268,0.6967919799498746
2019-10-14,11341.150390625,11420.4501953125,11290.0498046875,11335.900390625,587600,-0.1194029850746268,0.3423843416370107
2019-10-15,11428.2998046875,11462.349609375,11342.099609375,11360.849609375,527400,-0.0289017341040462,-0.0260419931056095
2019-10-16,11464.0,11481.0498046875,11411.099609375,11464.9501953125,533500,0.0177514792899408,-0.3341430948419301
2019-10-17,11586.349609375,11599.099609375,11439.650390625,11466.2998046875,797600,-0.0171428571428571,-0.0300098716683119
2019-10-18,11661.849609375,11684.7001953125,11553.150390625,11580.2998046875,853400,-0.2337662337662337,-0.2837451235370611
2019-10-22,11588.349609375,11714.349609375,11573.650390625,11657.150390625,867600,0.1079136690647482,-0.2445372303409882
2019-10-23,11604.099609375,11651.599609375,11554.400390625,11596.2001953125,664200,-0.0689655172413793,-0.1448783610755442
2019-10-24,11582.599609375,11679.599609375,11534.650390625,11661.650390625,700500,-0.0833333333333333,0.7501539408866995
2019-10-25,11583.900390625,11646.900390625,11490.75,11646.150390625,812000,-0.1875,0.9969941822882998
2019-10-29,11786.849609375,11809.400390625,11627.349609375,11643.9501953125,951700,0.0193548387096774,0.3999288002847988
2019-10-30,11844.099609375,11883.9501953125,11784.4501953125,11883.900390625,725200,-0.037037037037037,0.0851177394034536
2019-10-31,11877.4501953125,11945.0,11855.099609375,11890.4501953125,1414800,-0.15,0.2412813738441215
2019-11-01,11890.599609375,11918.2998046875,11843.349609375,11886.599609375,855300,-0.1162790697674418,0.9880535202293724
2019-11-04,11941.2998046875,11989.150390625,11905.349609375,11928.900390625,823100,-0.0206896551724137,0.2495424836601306
2019-11-05,11917.2001953125,11978.9501953125,11861.900390625,11974.599609375,632000,-0.056,0.2064243183954872
2019-11-06,11966.0498046875,12002.900390625,11850.25,11911.5,603400,0.0212765957446808,0.2718152866242038
2019-11-07,12012.0498046875,12021.400390625,11946.849609375,12021.099609375,563000,0.0147058823529411,0.5665555185061687
2019-11-08,11908.150390625,12034.150390625,11888.75,11987.150390625,789300,-0.2277227722772277,0.6575503355704698
2019-11-11,11913.4501953125,11932.650390625,11853.9501953125,11879.2001953125,549000,0.0349650349650349,0.9351677852348994
2019-11-13,11840.4501953125,11946.7998046875,11823.2001953125,11908.2998046875,659000,-0.3223140495867768,0.3584663428174878
2019-11-14,11872.099609375,11895.650390625,11802.650390625,11858.75,559500,-0.1779141104294478,0.6144622093023255
2019-11-15,11895.4501953125,11973.650390625,11879.25,11904.2001953125,580200,0.0,0.3902447935696017
2019-11-18,11884.5,11946.2001953125,11867.599609375,11915.150390625,514400,-0.0728476821192053,0.4656517276770441
2019-11-19,11940.099609375,11958.849609375,11881.75,11919.4501953125,613900,-0.0252100840336134,0.2003081136597055
2019-11-20,11999.099609375,12038.599609375,11966.0498046875,12004.75,646700,-0.18796992481203,0.4624150210424085
2019-11-21,11968.400390625,12028.2001953125,11956.900390625,12025.650390625,557700,-0.1603053435114503,0.4256581139620126
2019-11-22,11914.400390625,11968.099609375,11883.5,11967.2998046875,486800,-0.0977443609022556,0.4448099415204678
2019-11-25,12073.75,12084.5,11919.75,11922.4501953125,534300,0.0697674418604651,0.0980790543036571
2019-11-26,12037.7001953125,12132.4501953125,12006.349609375,12110.2001953125,1201300,0.1428571428571428,0.1250834091598422
2019-11-27,12100.7001953125,12114.900390625,12055.150390625,12068.5,584200,0.0896551724137931,0.3547058823529411
2019-11-28,12151.150390625,12158.7998046875,12099.9501953125,12132.099609375,620500,-0.1172413793103448,0.5197971204188482
2019-11-29,12056.0498046875,12147.400390625,12017.400390625,12146.2001953125,804400,-0.3289473684210526,0.4188612099644128
2019-12-02,12048.2001953125,12137.150390625,12023.7001953125,12137.0498046875,720900,-0.1235955056179775,0.1904372555990046
2019-12-03,11994.2001953125,12068.599609375,11956.400390625,12067.650390625,605800,-0.086092715231788,-0.1624522536287242
2019-12-04,12043.2001953125,12054.7001953125,11935.2998046875,11969.9501953125,747200,-0.044776119402985,-0.2583882094700533
2019-12-05,12018.400390625,12081.2001953125,11998.75,12071.25,562200,-0.1764705882352941,-0.4436633344082554
2019-12-06,11921.5,12057.0498046875,11888.849609375,12047.349609375,609200,-0.2571428571428571,-0.9545270270270272
2019-12-09,11937.5,11981.9501953125,11888.0498046875,11939.099609375,599100,-0.2,-0.6405690537084399
2019-12-10,11856.7998046875,11953.2001953125,11844.7001953125,11950.5,650200,-0.1354838709677419,-0.5215661901802362
2019-12-11,11910.150390625,11923.2001953125,11832.2998046875,11867.349609375,997700,0.0135135135135135,-0.4581537565521258
2019-12-12,11971.7998046875,12005.5,11934.0,11944.2998046875,752600,0.0147058823529411,-0.7389177939646202
2019-12-13,12086.7001953125,12098.849609375,12023.599609375,12026.400390625,597700,-0.0674846625766871,-0.8726536807487983
2019-12-16,12053.9501953125,12134.650390625,12046.2998046875,12131.349609375,437700,-0.0217391304347826,-1.9164162856520792
2019-12-17,12165.0,12182.75,12070.349609375,12082.4501953125,499600,-0.0188679245283018,-1.7869634764062916
2019-12-18,12221.650390625,12237.7001953125,12163.4501953125,12197.0,518900,0.044776119402985,-1.4926795580110497
2019-12-19,12259.7001953125,12268.349609375,12191.150390625,12223.400390625,623100,0.0852713178294573,-2.1821103117505998
2019-12-20,12271.7998046875,12293.900390625,12252.75,12266.4501953125,810700,0.0359712230215827,-1.9627378088781984
2019-12-23,12262.75,12287.150390625,12213.25,12235.4501953125,604800,0.0735294117647058,-0.9103658536585364
2019-12-24,12214.5498046875,12283.7001953125,12202.099609375,12269.25,470300,-0.072,-0.4496617466174661
2019-12-26,12126.5498046875,12221.5498046875,12118.849609375,12211.849609375,520300,-0.1481481481481481,-1.0111973392461198
2019-12-27,12245.7998046875,12258.4501953125,12157.900390625,12172.900390625,383800,1.0,-0.9148348157560356
2020-01-01,12182.5,12222.2001953125,12165.2998046875,12202.150390625,304100,-0.0393700787401574,-1.0272727272727271
2020-01-02,12282.2001953125,12289.900390625,12195.25,12198.5498046875,407700,0.1034482758620689,-1.6162162162162164
2020-01-03,12226.650390625,12265.599609375,12191.349609375,12261.099609375,428800,-0.0084033613445378,-1.4720930232558138
2020-01-06,11993.0498046875,12179.099609375,11974.2001953125,12170.599609375,396500,-0.1044776119402985,-0.8853575832305794
2020-01-07,12052.9501953125,12152.150390625,12005.349609375,12079.099609375,447800,-0.0410958904109589,-1.1781580584940885
2020-01-08,12025.349609375,12044.9501953125,11929.599609375,11939.099609375,446000,-0.1428571428571428,-0.6738853503184713
